2,3.886222839355469e-05,21.9,25.1
3,10.003075122833252,22.8,25.3
4,20.006068229675293,20.6,25.3
5,30.01819396018982,24.5,25.4
6,40.02949023246765,24.6,25.4
7,50.03974795341492,22.8,25.1
8,60.05292510986328,22.8,25.1
9,70.05694818496704,22.8,25.1
10,80.06702399253845,21.2,25.1
11,90.07282328605652,22.6,25.1
12,100.08471775054932,23.1,25.1
13,110.09337615966797,21.5,25.1
14,120.10562443733215,21.8,25.1
15,130.11945509910583,22.7,25.1
16,140.12656688690186,21.4,25.1
17,150.13379096984863,22.5,25.2
18,160.14569115638733,23.2,25.2
19,170.15877056121826,21.3,25.2
20,180.17089176177979,23.2,25.1
21,190.18435072898865,23.3,25.2
22,200.2023024559021,21.1,25.2
