2,0.00019025802612304688,47.3,25.2
3,10.013033866882324,58.5,25.2
4,20.017027854919434,52.1,25.2
5,30.023080825805664,56.2,25.2
6,40.03314161300659,61.4,25.2
7,50.04318284988403,59.8,25.3
8,60.0462167263031,57.1,25.3
9,70.05555176734924,60.7,25.3
10,80.06366348266602,57.4,25.3
11,90.06876802444458,58.1,25.3
12,100.0757384300232,60.8,25.3
13,110.08069491386414,58.4,25.3
14,120.09083557128906,53.1,25.3
15,130.09535098075867,54.9,25.7
16,140.0984251499176,57.7,25.4
17,150.10833406448364,58.9,25.4
18,160.115797996521,62.1,25.9
19,170.12435388565063,59.6,25.4
20,180.13173818588257,56.0,25.4
21,190.1410791873932,58.0,25.4
22,200.1476891040802,57.0,25.3
