1,0.00022649765014648438,72.6,22.1,0
2,10.010536909103394,71.1,22.2,0.00578620147577688
3,20.0177161693573,68.7,22.2,0.005464966968417536
4,30.031291007995605,69.8,22.2,0.0050444747321567035
5,40.04439902305603,68.2,22.2,0.004820671886033837
6,50.05405902862549,68.7,22.2,0.005740597473329012
7,60.063523292541504,69.5,22.2,0.005556805103426182
8,70.07370972633362,68.1,22.2,0.00535056101134307
9,80.08164191246033,67.8,22.2,0.005166837063270786
10,90.09509873390198,70.8,22.2,0.005092905539486654
11,100.10571575164795,68.8,22.2,0.00498785495837782
12,110.11404585838318,70.1,22.2,0.005468923013245714
13,120.13475155830383,66.8,22.2,0.006386031853773644
14,130.14788055419922,65.6,22.2,0.006826447377941483
15,140.15833854675293,66.4,22.2,0.006640045333417661
16,150.16937232017517,68.3,22.2,0.006505184372864294
17,160.18030738830566,66.4,22.2,0.006376852083195211
18,170.19178533554077,66.9,22.2,0.006443924113645338
19,180.20239567756653,67.9,22.2,0.0063503439493171965
20,190.20988297462463,67.8,22.2,0.006245311243152265
