2,7.62939453125e-06,12.2,24.9
3,10.001089572906494,13.2,24.9
4,20.00979995727539,12.3,24.9
5,30.01648712158203,13.2,24.9
6,40.030007123947144,13.4,24.9
7,50.07143568992615,13.6,24.9
8,60.08290100097656,12.9,24.9
9,70.09577679634094,12.9,24.9
10,80.10559272766113,13.0,24.9
11,90.12799739837646,13.9,24.9
12,100.14172983169556,13.6,24.9
13,110.14979290962219,14.6,25.0
14,120.15954279899597,12.6,25.0
15,130.1688289642334,14.2,25.0
16,140.18293166160583,12.9,25.0
17,150.19419980049133,13.5,25.0
18,160.19977283477783,16.4,25.2
19,170.20590233802795,15.4,25.3
20,180.21702456474304,12.8,25.2
21,190.23134469985962,13.7,25.0
22,200.2481017112732,17.0,25.4
