2,8.58306884765625e-06,65.4,25.1
3,10.007847309112549,84.5,25.2
4,20.01322054862976,84.0,25.2
5,30.023698568344116,84.1,25.2
6,40.03184700012207,82.8,25.2
7,50.03968167304993,85.5,25.2
8,60.041319608688354,85.9,25.2
9,70.05184388160706,84.5,25.2
10,80.0611093044281,86.6,25.2
11,90.06876921653748,85.5,25.2
12,100.07602739334106,85.2,25.2
13,110.08389401435852,86.6,25.2
14,120.0918653011322,86.6,25.2
15,130.1018979549408,82.2,25.2
16,140.11183547973633,88.4,25.5
17,150.1197853088379,87.9,25.2
18,160.12893390655518,83.1,25.2
19,170.1362907886505,85.9,25.2
20,180.1438751220703,79.3,25.2
21,190.14836382865906,81.6,25.2
22,200.1566812992096,86.1,25.2
