1,0.00024318695068359375,11.1,18.4,0
2,10.00904130935669,10.9,18.4,0.0029349754254023234
3,20.01250171661377,9.7,18.4,0.0036231803894042967
4,30.022512912750244,9.9,18.4,0.0042775410281287295
5,40.03212881088257,9.8,18.4,0.004790078788995743
6,50.042531967163086,9.3,18.4,0.004797958795229594
7,60.05323553085327,9.8,18.4,0.004796501133177015
8,70.06325244903564,9.3,18.4,0.004775733187085106
9,80.06589722633362,9.7,18.4,0.004772215957442919
10,90.07193636894226,9.3,18.4,0.004742470467532123
11,100.08230113983154,9.9,18.4,0.004739529863993327
12,110.08939504623413,9.6,18.4,0.0046580004800449715
13,120.09582281112671,9.4,18.4,0.004588512808084488
14,130.09989881515503,9.3,18.4,0.004562894915923094
15,140.11085748672485,10.8,18.4,0.004519561835697719
16,150.11592149734497,9.3,18.4,0.004481845564312405
17,160.12089776992798,10.2,18.4,0.004538902245461941
18,170.13151264190674,9.9,18.4,0.0045585548877716065
19,180.14143824577332,9.5,18.4,0.004555277246016043
20,190.14617657661438,9.7,18.4,0.004595143583782932
