1,0.0004439353942871094,11.5,18.5
2,10.007242441177368,10.4,18.6
3,20.01751446723938,5.8,18.6
4,30.025437116622925,6.0,18.6
5,40.03644919395447,6.9,18.6
6,50.04593849182129,6.7,18.6
7,60.05633068084717,5.2,18.6
8,70.06733465194702,5.5,18.6
9,80.06949591636658,5.4,18.6
10,90.07859325408936,6.0,18.7
11,100.08936738967896,8.2,18.7
12,110.09690833091736,5.5,18.7
13,120.1081657409668,5.4,18.7
14,130.11906218528748,5.5,18.7
15,140.1294229030609,5.3,18.7
16,150.13602900505066,5.9,18.7
17,160.1390061378479,6.0,18.7
18,170.14974737167358,5.7,18.7
19,180.15689754486084,5.2,18.8
20,190.1617829799652,5.9,18.8
21,200.1717987060547,6.3,18.8
