1,0.00024509429931640625,7.1,17.7
2,10.011185884475708,3.1,17.7
3,20.020019054412842,2.3,17.7
4,30.023066520690918,2.0,17.7
5,40.032769203186035,2.2,17.7
6,50.04258847236633,2.1,17.7
7,60.05290675163269,3.1,17.7
8,70.06065702438354,2.0,17.7
9,80.0708601474762,2.0,17.7
10,90.08178853988647,2.2,17.7
11,100.09109735488892,2.4,17.7
12,110.10027623176575,2.2,17.7
13,120.11159682273865,1.6,17.7
14,130.11864614486694,2.3,17.7
15,140.12213516235352,1.8,17.7
16,150.13041996955872,2.1,17.7
17,160.13987135887146,2.0,17.7
18,170.1502046585083,2.3,17.7
19,180.15227890014648,1.9,17.7
20,190.16202235221863,2.0,17.7
21,200.1709852218628,2.6,17.7
