1,1.049041748046875e-05,19.4,35.9
2,10.007878541946411,24.5,35.9
3,20.018170833587646,24.8,35.9
4,30.02799940109253,24.8,35.9
5,40.03828191757202,17.4,35.9
6,50.04791855812073,19.0,35.9
7,60.058186531066895,17.1,35.9
8,70.05988216400146,19.2,35.9
9,80.06788539886475,22.8,35.9
10,90.07827568054199,23.6,35.9
11,100.08785152435303,25.2,35.9
12,110.0958468914032,25.1,35.9
13,120.10387086868286,25.2,35.9
14,130.1142749786377,24.7,36.0
15,140.12465524673462,24.0,36.0
16,150.13513231277466,23.1,36.0
17,160.14386892318726,23.2,36.0
18,170.1518714427948,26.6,36.0
19,180.15987634658813,26.2,36.0
20,190.16789627075195,28.6,36.0
21,200.17584562301636,27.1,36.0
