1,8.487701416015625e-05,1.1,35.8
2,10.010573863983154,1.2,35.8
3,20.02105689048767,1.4,35.8
4,30.031593322753906,0.9,35.8
5,40.03306031227112,1.1,35.8
6,50.04350757598877,1.1,35.8
7,60.054049491882324,1.2,35.8
8,70.06804704666138,2.3,35.8
9,80.078542470932,5.5,35.8
10,90.0889790058136,0.8,35.8
11,100.09953546524048,1.1,35.8
12,110.11013913154602,1.0,35.9
13,120.12061476707458,1.3,35.9
14,130.1311662197113,1.2,35.9
15,140.13650131225586,1.2,35.9
16,150.1470386981964,1.4,35.9
17,160.15748977661133,1.0,35.9
18,170.16807007789612,1.3,35.9
19,180.17863941192627,1.0,35.9
20,190.1891074180603,1.2,35.9
