1,0.0003807544708251953,8.9,18.3,0
2,10.010138511657715,10.1,18.3,0.09777573239803314
3,20.021173238754272,9.5,18.3,0.09287225842475891
4,30.03026556968689,9.5,18.3,0.09659455478191376
5,40.04011416435242,8.3,18.3,0.09499651849269868
6,50.04107403755188,7.8,18.3,0.09284987845420838
7,60.051658391952515,9.0,18.3,0.09467480746905009
8,70.06208181381226,8.5,18.3,0.09406310454436712
9,80.07056069374084,8.0,18.3,0.09349177320301533
10,90.07581853866577,7.0,18.3,0.09262956743770176
11,100.07715582847595,8.3,18.3,0.09405726813077926
12,110.07836699485779,8.2,18.3,0.0934940484978936
13,120.08271026611328,8.4,18.3,0.09303678476810455
14,130.0906286239624,7.2,18.3,0.09255869770967043
15,140.10105729103088,7.3,18.3,0.09417852157354355
16,150.1121392250061,7.5,18.3,0.09433336526552837
17,160.12228107452393,9.1,18.3,0.0941139324977994
18,170.1333613395691,8.7,18.3,0.09375519208347097
19,180.14247131347656,7.0,18.3,0.09435127945741018
20,190.1529676914215,7.8,18.3,0.0945950176904076
