2,1.0967254638671875e-05,8.2,57.7
3,10.001891136169434,5.2,57.7
4,20.00389552116394,6.9,57.7
5,30.00886082649231,5.5,57.6
6,40.01195502281189,7.1,57.7
7,50.0148663520813,8.4,57.7
8,60.02388024330139,5.5,57.7
9,70.03288531303406,6.0,57.8
10,80.0348584651947,5.4,57.8
11,90.04487562179565,5.8,58.0
12,100.04789805412292,5.4,57.9
13,110.05789566040039,8.9,58.1
14,120.06789231300354,6.8,58.1
15,130.07788801193237,6.6,58.2
16,140.08753037452698,6.4,58.3
17,150.0878939628601,7.1,58.3
18,160.0938675403595,30.4,58.3
19,170.09487104415894,9.7,58.4
20,180.09786939620972,5.1,58.4
21,190.09996008872986,5.2,58.4
22,200.10090470314026,8.4,58.9
