1,0.0006995201110839844,32.4,21.5,0
2,10.011358499526978,30.9,21.5,1.5587948481036573
3,20.02150821685791,28.7,21.5,1.635945551361598
4,30.028947353363037,30.9,21.4,2.175003450820833
5,40.03629970550537,29.7,21.5,2.3042723224615
6,50.04565453529358,40.2,21.5,2.3619771797581284
7,60.05534625053406,29.0,21.5,2.9554321618215793
8,70.06365537643433,34.4,21.5,2.72677035040506
9,80.07373142242432,24.8,21.5,2.3853477000403074
10,90.08083701133728,25.4,21.5,2.119910769056861
11,100.08865094184875,23.7,21.5,1.9076330147981566
12,110.10187077522278,23.1,21.5,1.7343032074703224
13,120.11423873901367,23.7,21.5,1.5900610872923742
14,130.1222858428955,19.7,21.5,1.4676062961010936
15,140.13229656219482,21.8,21.5,1.3626326166881588
16,150.1378402709961,22.3,21.5,1.2717280452820716
17,160.1395332813263,20.2,21.5,1.192265835703241
18,170.1502296924591,21.3,21.5,1.1220435614188806
19,180.15937113761902,21.7,21.5,1.0596331116842443
20,190.16917419433594,17.2,21.5,1.0037996403707223
