2,1.0013580322265625e-05,14.3,57.3
3,10.007831811904907,14.4,57.7
4,20.013821125030518,13.8,57.9
5,30.020812511444092,13.5,58.1
6,40.02282667160034,12.7,58.2
7,50.02485990524292,17.1,58.0
8,60.0315465927124,14.0,58.1
9,70.03783106803894,13.9,58.3
10,80.03980898857117,12.9,58.4
11,90.04189920425415,13.0,58.4
12,100.05180835723877,13.7,58.5
13,110.05583119392395,15.9,58.5
14,120.06381607055664,12.8,58.5
15,130.06481790542603,14.6,58.8
16,140.0668432712555,14.2,59.1
17,150.0771849155426,12.6,59.1
18,160.08754801750183,13.3,59.3
19,170.09559321403503,17.6,58.9
20,180.1049473285675,14.1,58.9
21,190.11541223526,13.9,58.9
22,200.12285017967224,12.0,58.9
