2,1.049041748046875e-05,27.8,58.3
3,10.006381750106812,35.5,58.5
4,20.015830516815186,37.3,58.5
5,30.023884773254395,36.3,58.8
6,40.03237295150757,34.9,58.7
7,50.04055452346802,33.2,58.8
8,60.04835653305054,33.9,58.9
9,70.05582761764526,35.4,58.9
10,80.06383180618286,37.3,58.9
11,90.07183122634888,33.7,59.0
12,100.08144736289978,33.7,59.0
13,110.0878312587738,34.6,59.1
14,120.09589767456055,34.6,59.2
15,130.10384964942932,35.9,59.4
16,140.1118335723877,35.0,59.5
17,150.1206135749817,35.1,59.6
18,160.12783241271973,36.4,59.6
19,170.13583707809448,36.4,59.6
20,180.14393877983093,33.7,59.7
21,190.15324878692627,36.4,59.7
