1,0.0008649826049804688,25.2,22.6,0
2,10.013870239257812,19.9,22.6,0.08628151226043701
3,20.022815227508545,15.0,22.6,0.08663611578941345
4,30.026487588882446,14.0,22.6,0.0902888095720837
5,40.03303337097168,15.1,22.6,0.09499761729075826
6,50.04373502731323,15.5,22.6,0.09241871964506933
7,60.05397868156433,16.1,22.6,0.09501509234761349
8,70.06165528297424,15.0,22.6,0.09678006863791659
9,80.06655740737915,13.9,22.6,0.09717460351158423
10,90.07388830184937,15.1,22.6,0.09747186817839877
11,100.08171892166138,16.5,22.7,0.0964966796593419
12,110.09016728401184,15.4,22.6,0.09683674488268802
13,120.10122323036194,15.5,22.6,0.09633809564073274
14,130.1056776046753,15.2,22.6,0.09606226607543776
15,140.11309242248535,14.9,22.6,0.09606386791291113
16,150.1198914051056,15.3,22.6,0.09597262598843927
17,160.12104296684265,15.4,22.6,0.09515828009007155
18,170.12318348884583,15.2,22.6,0.09449855125949432
19,180.13418292999268,15.5,22.6,0.09437069745776784
20,190.1393744945526,14.0,22.6,0.09414650738886005
