2,0.002422332763671875,46.5,22.0
3,10.015973567962646,47.3,22.0
4,20.027111768722534,38.0,22.0
5,30.041075706481934,38.3,22.0
6,40.052255153656006,37.5,22.0
7,50.06295204162598,39.0,22.0
8,60.073407888412476,40.6,22.1
9,70.08194589614868,42.8,22.1
10,80.09243083000183,39.5,22.1
11,90.10116791725159,40.5,22.1
12,100.10878252983093,38.2,22.1
13,110.1174681186676,39.6,22.1
14,120.12907433509827,38.9,22.1
15,130.13698649406433,39.8,22.1
16,140.14653944969177,39.1,22.1
17,150.1569631099701,38.9,22.1
18,160.16542720794678,37.4,22.1
19,170.18157362937927,37.1,22.1
20,180.19195532798767,38.1,22.1
21,190.20238256454468,43.7,22.1
22,200.21302485466003,39.3,22.1
