2,0.0507965087890625,81.2,21.8
3,10.060008764266968,75.7,21.8
4,20.068779230117798,72.2,21.8
5,30.077094793319702,74.2,21.9
6,40.131813764572144,72.6,21.8
7,50.142895460128784,73.4,21.8
8,60.178674936294556,73.1,21.8
9,70.18842267990112,73.0,21.8
10,80.19763350486755,77.2,21.9
11,90.20779609680176,73.3,21.9
12,100.21687531471252,75.4,21.9
13,110.22635650634766,74.7,21.9
14,120.2362732887268,73.0,21.9
15,130.2435212135315,72.9,21.9
16,140.25555849075317,72.6,21.9
17,150.2670533657074,85.2,21.9
18,160.27748084068298,79.4,21.9
19,170.28773832321167,87.3,21.9
20,180.29646372795105,83.0,21.9
21,190.306316614151,84.4,21.9
22,200.35219144821167,93.1,22.3
