2,0.0020279884338378906,27.7,21.6
3,10.00952935218811,33.3,21.7
4,20.019784927368164,23.4,21.7
5,30.030132293701172,30.0,21.8
6,40.038068771362305,23.9,21.7
7,50.04767346382141,22.0,21.7
8,60.05756640434265,21.6,21.7
9,70.06101107597351,23.5,21.7
10,80.0694727897644,22.2,21.7
11,90.07363677024841,23.6,21.7
12,100.08201456069946,23.1,21.7
13,110.08937621116638,23.3,21.7
14,120.0984091758728,24.4,21.7
15,130.10550546646118,26.0,21.7
16,140.1155400276184,22.3,21.8
17,150.12531542778015,23.0,21.7
18,160.13247847557068,23.4,21.7
19,170.1416847705841,21.8,21.8
20,180.15164732933044,24.0,21.8
21,190.15819907188416,26.3,21.8
22,200.16731762886047,23.7,21.8
