1,0.0005645751953125,50.2,22.0,0
2,10.00613260269165,47.6,22.0,0.023520881592243248
3,20.013684272766113,39.7,22.0,0.02615366190000342
4,30.023112058639526,40.9,22.0,0.026153520676438616
5,40.033318519592285,41.6,22.0,0.028223344583306786
6,50.0362434387207,41.0,22.0,0.02980453802861606
7,60.04564189910889,34.8,22.0,0.032798188172763885
8,70.05863094329834,44.1,22.0,0.03160206307903861
9,80.16500091552734,36.0,22.0,0.03308450818098062
10,90.17435479164124,41.3,22.0,0.03295676494259208
11,100.18356204032898,46.5,22.0,0.03159381606088538
12,110.1941270828247,41.8,22.0,0.03297497775628169
13,120.20155549049377,41.1,22.0,0.033013766513325556
14,130.2117931842804,49.7,22.0,0.03137176135535685
15,140.22125959396362,47.5,22.0,0.03079830615568313
16,150.22953081130981,40.4,22.0,0.031175201835228372
17,160.24018049240112,39.9,22.0,0.03123204788671521
18,170.2501494884491,35.9,22.0,0.03187022075693009
19,180.25788021087646,47.2,22.0,0.031025624253909874
20,190.26582169532776,48.4,22.1,0.030401344782296037
