1,0.0003714561462402344,13.0,18.3,0
2,10.002983331680298,13.1,18.4,0.0
3,20.00772786140442,11.6,18.4,0.0
4,30.018147230148315,11.4,18.4,0.0
5,40.028517961502075,12.1,18.4,0.0
6,50.0394184589386,10.4,18.4,0.0
7,60.049885511398315,10.7,18.4,0.0
8,70.05353164672852,11.8,18.4,0.0
9,80.06258964538574,11.5,18.4,0.0
10,90.0670964717865,10.8,18.4,0.0
11,100.07777857780457,12.4,18.4,0.0
12,110.07966780662537,10.8,18.4,0.0
13,120.08973145484924,10.9,18.4,0.0
14,130.09970426559448,11.0,18.4,0.0
15,140.10897541046143,10.6,18.4,0.0
16,150.1195571422577,10.5,18.4,0.0
17,160.13000512123108,11.9,18.4,0.0
18,170.13896918296814,11.0,18.4,0.0
19,180.14921140670776,10.8,18.5,0.0
20,190.15139317512512,11.2,18.5,0.0
