1,9.059906005859375e-06,40.1,22.3
2,10.008963346481323,49.4,22.3
3,20.029439687728882,55.8,22.3
4,30.036927938461304,53.1,22.3
5,40.044939041137695,55.4,22.3
6,50.05341720581055,48.2,22.3
7,60.07325601577759,50.2,22.4
8,70.08111691474915,55.8,22.4
9,80.08915829658508,54.9,22.4
10,90.09694242477417,56.1,22.4
11,100.10512614250183,34.9,22.4
12,110.11564779281616,56.1,22.4
13,120.12512874603271,54.1,22.4
14,130.13418126106262,57.6,22.4
15,140.14107155799866,42.6,22.4
16,150.14922404289246,55.8,22.4
17,160.15700268745422,56.4,22.4
18,170.16765975952148,56.7,22.4
19,180.18387842178345,52.6,22.4
20,190.19311261177063,53.1,22.4
21,200.20090866088867,57.3,22.4
