1,1.4066696166992188e-05,3.4,22.3
2,10.000805377960205,5.9,22.3
3,20.013861179351807,6.3,22.4
4,30.02107071876526,5.9,22.3
5,40.028401613235474,4.2,22.3
6,50.04170560836792,2.8,22.3
7,60.05698776245117,2.4,22.3
8,70.0605366230011,2.8,22.3
9,80.06596565246582,3.8,22.3
10,90.07686948776245,4.1,22.3
11,100.0966203212738,4.9,22.4
12,110.10624599456787,3.4,22.4
13,120.1148898601532,2.9,22.4
14,130.122487783432,4.5,22.3
15,140.13360905647278,3.2,22.4
16,150.1410734653473,3.8,22.3
17,160.1505331993103,3.2,22.3
18,170.15920901298523,3.4,22.3
19,180.16988134384155,4.2,22.3
20,190.1803436279297,4.0,22.3
21,200.19205284118652,4.5,22.3
