1,0.001468658447265625,3.6,22.4
2,10.013630628585815,6.3,22.3
3,20.024881601333618,2.5,22.3
4,30.03596568107605,3.2,22.3
5,40.0493004322052,4.4,22.3
6,50.06185173988342,4.8,22.3
7,60.07403898239136,3.7,22.3
8,70.0869779586792,4.0,22.3
9,80.09903049468994,3.8,22.3
10,90.11131620407104,3.4,22.3
11,100.12296843528748,3.7,22.3
12,110.13553547859192,4.1,22.3
13,120.1473479270935,3.4,22.3
14,130.15878748893738,2.0,22.3
15,140.16741275787354,3.6,22.3
16,150.1684069633484,2.6,22.4
17,160.1845133304596,3.1,22.4
18,170.19216132164001,3.5,22.4
19,180.1992266178131,4.4,22.4
20,190.2075502872467,3.6,22.3
21,200.21583318710327,3.0,22.3
